Country,Year,Production,Unit,Commodity,Source,iso3
United Arab Emirates,2016,4019.916225546449,thousand barrels per day,oil,Energy Institute Statistical Review,ARE
Yemen,2016,42.576511112067216,thousand barrels per day,oil,Energy Institute Statistical Review,YEM
Algeria,2016,1576.997267759563,thousand barrels per day,oil,Energy Institute Statistical Review,DZA
Angola,2016,1744.8374153005468,thousand barrels per day,oil,Energy Institute Statistical Review,AGO
Chad,2016,116.51713661202184,thousand barrels per day,oil,Energy Institute Statistical Review,TCD
Republic of the Congo,2016,232.00799999999995,thousand barrels per day,oil,Energy Institute Statistical Review,COG
Egypt,2016,691.3872950819674,thousand barrels per day,oil,Energy Institute Statistical Review,EGY
Equatorial Guinea,2016,223.07713934426226,thousand barrels per day,oil,Energy Institute Statistical Review,GNQ
Gabon,2016,220.65699999999995,thousand barrels per day,oil,Energy Institute Statistical Review,GAB
Libya,2016,387.5,thousand barrels per day,oil,Energy Institute Statistical Review,LBY
Nigeria,2016,1897.8202349726773,thousand barrels per day,oil,Energy Institute Statistical Review,NGA
South Sudan,2016,136.6917,thousand barrels per day,oil,Energy Institute Statistical Review,SSD
Sudan,2016,84.08300791664394,thousand barrels per day,oil,Energy Institute Statistical Review,SDN
Tunisia,2016,53.59800546448088,thousand barrels per day,oil,Energy Institute Statistical Review,TUN
Australia,2016,353.22324464596846,thousand barrels per day,oil,Energy Institute Statistical Review,AUS
Brunei,2016,120.90899242045884,thousand barrels per day,oil,Energy Institute Statistical Review,BRN
China,2016,3999.15587431694,thousand barrels per day,oil,Energy Institute Statistical Review,CHN
India,2016,896.0095876172509,thousand barrels per day,oil,Energy Institute Statistical Review,IND
Indonesia,2016,873.2517860982551,thousand barrels per day,oil,Energy Institute Statistical Review,IDN
Malaysia,2016,726.0905128678755,thousand barrels per day,oil,Energy Institute Statistical Review,MYS
Thailand,2016,488.54376393442624,thousand barrels per day,oil,Energy Institute Statistical Review,THA
Vietnam,2016,317.36092896174864,thousand barrels per day,oil,Energy Institute Statistical Review,VNM
Canada,2017,4813.03335135662,thousand barrels per day,oil,Energy Institute Statistical Review,CAN
Mexico,2017,2224.150178082192,thousand barrels per day,oil,Energy Institute Statistical Review,MEX
United States,2017,13142.605657534246,thousand barrels per day,oil,Energy Institute Statistical Review,USA
Argentina,2017,590.4261058642719,thousand barrels per day,oil,Energy Institute Statistical Review,ARG
Brazil,2017,2731.237612844092,thousand barrels per day,oil,Energy Institute Statistical Review,BRA
Colombia,2017,854.0399496931506,thousand barrels per day,oil,Energy Institute Statistical Review,COL
Ecuador,2017,531.3125729041095,thousand barrels per day,oil,Energy Institute Statistical Review,ECU
Guyana,2017,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,GUY
Peru,2017,136.38885903566697,thousand barrels per day,oil,Energy Institute Statistical Review,PER
Trinidad and Tobago,2017,98.69023390493895,thousand barrels per day,oil,Energy Institute Statistical Review,TTO
Venezuela,2017,2209.15095,thousand barrels per day,oil,Energy Institute Statistical Review,VEN
Denmark,2017,138.24625432876712,thousand barrels per day,oil,Energy Institute Statistical Review,DNK
Italy,2017,86.0401860097096,thousand barrels per day,oil,Energy Institute Statistical Review,ITA
Norway,2017,1981.6182988569824,thousand barrels per day,oil,Energy Institute Statistical Review,NOR
Romania,2017,75.84652054794522,thousand barrels per day,oil,Energy Institute Statistical Review,ROU
United Kingdom,2017,1005.4250438054795,thousand barrels per day,oil,Energy Institute Statistical Review,GBR
Azerbaijan,2017,782.2775890410959,thousand barrels per day,oil,Energy Institute Statistical Review,AZE
Kazakhstan,2017,1813.0913506849313,thousand barrels per day,oil,Energy Institute Statistical Review,KAZ
Russian Federation,2017,11373.675921187154,thousand barrels per day,oil,Energy Institute Statistical Review,RUS
Turkmenistan,2017,268.8164383561644,thousand barrels per day,oil,Energy Institute Statistical Review,TKM
Uzbekistan,2017,60.95077109589042,thousand barrels per day,oil,Energy Institute Statistical Review,UZB
Iran,2017,4938.999999999999,thousand barrels per day,oil,Energy Institute Statistical Review,IRN
Iraq,2017,4537.939766160102,thousand barrels per day,oil,Energy Institute Statistical Review,IRQ
Kuwait,2017,3009.2677808219173,thousand barrels per day,oil,Energy Institute Statistical Review,KWT
Oman,2017,970.5695890410958,thousand barrels per day,oil,Energy Institute Statistical Review,OMN
Qatar,2017,1783.480348785317,thousand barrels per day,oil,Energy Institute Statistical Review,QAT
Saudi Arabia,2017,11892.198261707172,thousand barrels per day,oil,Energy Institute Statistical Review,SAU
Syria,2017,24.609699249267578,thousand barrels per day,oil,Energy Institute Statistical Review,SYR
United Arab Emirates,2017,3879.59664369863,thousand barrels per day,oil,Energy Institute Statistical Review,ARE
Yemen,2017,71.01369863013699,thousand barrels per day,oil,Energy Institute Statistical Review,YEM
Algeria,2017,1540.3256438356163,thousand barrels per day,oil,Energy Institute Statistical Review,DZA
Angola,2017,1671.3577063013697,thousand barrels per day,oil,Energy Institute Statistical Review,AGO
Chad,2017,98.41163835616439,thousand barrels per day,oil,Energy Institute Statistical Review,TCD
Republic of the Congo,2017,269.73,thousand barrels per day,oil,Energy Institute Statistical Review,COG
Egypt,2017,660.2015068493151,thousand barrels per day,oil,Energy Institute Statistical Review,EGY
Equatorial Guinea,2017,195.2794767123288,thousand barrels per day,oil,Energy Institute Statistical Review,GNQ
Gabon,2017,210.066,thousand barrels per day,oil,Energy Institute Statistical Review,GAB
Libya,2017,892.4657534246576,thousand barrels per day,oil,Energy Institute Statistical Review,LBY
Nigeria,2017,1966.4587753424655,thousand barrels per day,oil,Energy Institute Statistical Review,NGA
South Sudan,2017,147.2005,thousand barrels per day,oil,Energy Institute Statistical Review,SSD
Sudan,2017,70.01437372093116,thousand barrels per day,oil,Energy Institute Statistical Review,SDN
Tunisia,2017,45.47654794520548,thousand barrels per day,oil,Energy Institute Statistical Review,TUN
Australia,2017,322.11924219317143,thousand barrels per day,oil,Energy Institute Statistical Review,AUS
Brunei,2017,113.17160401046793,thousand barrels per day,oil,Energy Institute Statistical Review,BRN
China,2017,3845.860219178082,thousand barrels per day,oil,Energy Institute Statistical Review,CHN
India,2017,897.1722962163109,thousand barrels per day,oil,Energy Institute Statistical Review,IND
Indonesia,2017,837.3034608219177,thousand barrels per day,oil,Energy Institute Statistical Review,IDN
Malaysia,2017,718.0870581385062,thousand barrels per day,oil,Energy Institute Statistical Review,MYS
Thailand,2017,486.3391539726028,thousand barrels per day,oil,Energy Institute Statistical Review,THA
Vietnam,2017,284.3716438356164,thousand barrels per day,oil,Energy Institute Statistical Review,VNM
Canada,2018,5243.879959117512,thousand barrels per day,oil,Energy Institute Statistical Review,CAN
Mexico,2018,2068.3713013698634,thousand barrels per day,oil,Energy Institute Statistical Review,MEX
United States,2018,15328.948712328765,thousand barrels per day,oil,Energy Institute Statistical Review,USA
Argentina,2018,591.666400322795,thousand barrels per day,oil,Energy Institute Statistical Review,ARG
Brazil,2018,2690.9616617430656,thousand barrels per day,oil,Energy Institute Statistical Review,BRA
Colombia,2018,865.4809831504359,thousand barrels per day,oil,Energy Institute Statistical Review,COL
Ecuador,2018,517.2396472958904,thousand barrels per day,oil,Energy Institute Statistical Review,ECU
Guyana,2018,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,GUY
Peru,2018,138.64649471232877,thousand barrels per day,oil,Energy Institute Statistical Review,PER
Trinidad and Tobago,2018,87.31653801449315,thousand barrels per day,oil,Energy Institute Statistical Review,TTO
Venezuela,2018,1659.4893212343522,thousand barrels per day,oil,Energy Institute Statistical Review,VEN
Denmark,2018,115.87670241095891,thousand barrels per day,oil,Energy Institute Statistical Review,DNK
Italy,2018,97.40259940758628,thousand barrels per day,oil,Energy Institute Statistical Review,ITA
Norway,2018,1862.6393427436892,thousand barrels per day,oil,Energy Institute Statistical Review,NOR
Romania,2018,74.61769863013699,thousand barrels per day,oil,Energy Institute Statistical Review,ROU
United Kingdom,2018,1091.7611609972603,thousand barrels per day,oil,Energy Institute Statistical Review,GBR
Azerbaijan,2018,784.1662602739726,thousand barrels per day,oil,Energy Institute Statistical Review,AZE
Kazakhstan,2018,1899.809969863014,thousand barrels per day,oil,Energy Institute Statistical Review,KAZ
Russian Federation,2018,11562.426127435556,thousand barrels per day,oil,Energy Institute Statistical Review,RUS
Turkmenistan,2018,258.6476712328767,thousand barrels per day,oil,Energy Institute Statistical Review,TKM
Uzbekistan,2018,63.989380136986306,thousand barrels per day,oil,Energy Institute Statistical Review,UZB
Iran,2018,4747.0,thousand barrels per day,oil,Energy Institute Statistical Review,IRN
Iraq,2018,4631.920481057363,thousand barrels per day,oil,Energy Institute Statistical Review,IRQ
Kuwait,2018,3049.7086164383563,thousand barrels per day,oil,Energy Institute Statistical Review,KWT
Oman,2018,978.3873972602739,thousand barrels per day,oil,Energy Institute Statistical Review,OMN
Qatar,2018,1798.4439561844501,thousand barrels per day,oil,Energy Institute Statistical Review,QAT
Saudi Arabia,2018,12261.333341747031,thousand barrels per day,oil,Energy Institute Statistical Review,SAU
Syria,2018,24.05190086364746,thousand barrels per day,oil,Energy Institute Statistical Review,SYR
United Arab Emirates,2018,3893.6834647945207,thousand barrels per day,oil,Energy Institute Statistical Review,ARE
Yemen,2018,94.1561128590205,thousand barrels per day,oil,Energy Institute Statistical Review,YEM
Algeria,2018,1510.5147123287672,thousand barrels per day,oil,Energy Institute Statistical Review,DZA
Angola,2018,1519.2260367123288,thousand barrels per day,oil,Energy Institute Statistical Review,AGO
Chad,2018,115.50546027397259,thousand barrels per day,oil,Energy Institute Statistical Review,TCD
Republic of the Congo,2018,330.466,thousand barrels per day,oil,Energy Institute Statistical Review,COG
Egypt,2018,674.4202739726028,thousand barrels per day,oil,Energy Institute Statistical Review,EGY
Equatorial Guinea,2018,176.26484383561643,thousand barrels per day,oil,Energy Institute Statistical Review,GNQ
Gabon,2018,193.447,thousand barrels per day,oil,Energy Institute Statistical Review,GAB
Libya,2018,1134.7945213169883,thousand barrels per day,oil,Energy Institute Statistical Review,LBY
Nigeria,2018,2000.3251780821915,thousand barrels per day,oil,Energy Institute Statistical Review,NGA
South Sudan,2018,144.296,thousand barrels per day,oil,Energy Institute Statistical Review,SSD
Sudan,2018,74.19985700294909,thousand barrels per day,oil,Energy Institute Statistical Review,SDN
Tunisia,2018,43.71326027397261,thousand barrels per day,oil,Energy Institute Statistical Review,TUN
Australia,2018,342.120628717684,thousand barrels per day,oil,Energy Institute Statistical Review,AUS
Brunei,2018,111.50272201849802,thousand barrels per day,oil,Energy Institute Statistical Review,BRN
China,2018,3802.040876712329,thousand barrels per day,oil,Energy Institute Statistical Review,CHN
India,2018,892.4830738621422,thousand barrels per day,oil,Energy Institute Statistical Review,IND
Indonesia,2018,807.5642969863013,thousand barrels per day,oil,Energy Institute Statistical Review,IDN
Malaysia,2018,712.6364324454324,thousand barrels per day,oil,Energy Institute Statistical Review,MYS
Thailand,2018,475.21176054794523,thousand barrels per day,oil,Energy Institute Statistical Review,THA
Vietnam,2018,256.6682191780822,thousand barrels per day,oil,Energy Institute Statistical Review,VNM
Canada,2019,5370.800637064287,thousand barrels per day,oil,Energy Institute Statistical Review,CAN
Mexico,2019,1918.1428438356163,thousand barrels per day,oil,Energy Institute Statistical Review,MEX
United States,2019,17138.290726027397,thousand barrels per day,oil,Energy Institute Statistical Review,USA
Argentina,2019,719.6227496865471,thousand barrels per day,oil,Energy Institute Statistical Review,ARG
Brazil,2019,2889.7151851200515,thousand barrels per day,oil,Energy Institute Statistical Review,BRA
Colombia,2019,885.8297257178084,thousand barrels per day,oil,Energy Institute Statistical Review,COL
Ecuador,2019,531.0029676136987,thousand barrels per day,oil,Energy Institute Statistical Review,ECU
Guyana,2019,1.16986301369863,thousand barrels per day,oil,Energy Institute Statistical Review,GUY
Peru,2019,143.98168498630136,thousand barrels per day,oil,Energy Institute Statistical Review,PER
Trinidad and Tobago,2019,82.22122933101171,thousand barrels per day,oil,Energy Institute Statistical Review,TTO
Venezuela,2019,1053.1976438557103,thousand barrels per day,oil,Energy Institute Statistical Review,VEN
Denmark,2019,102.95639084931508,thousand barrels per day,oil,Energy Institute Statistical Review,DNK
Italy,2019,88.74614855205479,thousand barrels per day,oil,Energy Institute Statistical Review,ITA
Norway,2019,1750.3304121256222,thousand barrels per day,oil,Energy Institute Statistical Review,NOR
Romania,2019,74.81534246575342,thousand barrels per day,oil,Energy Institute Statistical Review,ROU
United Kingdom,2019,1118.0651247241601,thousand barrels per day,oil,Energy Institute Statistical Review,GBR
Azerbaijan,2019,762.8150684931506,thousand barrels per day,oil,Energy Institute Statistical Review,AZE
Kazakhstan,2019,1903.0993068493153,thousand barrels per day,oil,Energy Institute Statistical Review,KAZ
Russian Federation,2019,11679.000289002677,thousand barrels per day,oil,Energy Institute Statistical Review,RUS
Turkmenistan,2019,254.36493150684933,thousand barrels per day,oil,Energy Institute Statistical Review,TKM
Uzbekistan,2019,62.397136986301376,thousand barrels per day,oil,Energy Institute Statistical Review,UZB
Iran,2019,3502.0,thousand barrels per day,oil,Energy Institute Statistical Review,IRN
Iraq,2019,4779.452101616011,thousand barrels per day,oil,Energy Institute Statistical Review,IRQ
Kuwait,2019,2976.1561506849316,thousand barrels per day,oil,Energy Institute Statistical Review,KWT
Oman,2019,970.938630136986,thousand barrels per day,oil,Energy Institute Statistical Review,OMN
Qatar,2019,1736.6288857796449,thousand barrels per day,oil,Energy Institute Statistical Review,QAT
Saudi Arabia,2019,11832.319242776586,thousand barrels per day,oil,Energy Institute Statistical Review,SAU
Syria,2019,33.6489,thousand barrels per day,oil,Energy Institute Statistical Review,SYR
United Arab Emirates,2019,3983.7925228767135,thousand barrels per day,oil,Energy Institute Statistical Review,ARE
Yemen,2019,94.64931506849317,thousand barrels per day,oil,Energy Institute Statistical Review,YEM
Algeria,2019,1486.6170136986302,thousand barrels per day,oil,Energy Institute Statistical Review,DZA
Angola,2019,1420.376491940822,thousand barrels per day,oil,Energy Institute Statistical Review,AGO
Chad,2019,126.87781095890408,thousand barrels per day,oil,Energy Institute Statistical Review,TCD
Republic of the Congo,2019,336.197,thousand barrels per day,oil,Energy Institute Statistical Review,COG
Egypt,2019,653.3820547945206,thousand barrels per day,oil,Energy Institute Statistical Review,EGY
Equatorial Guinea,2019,160.27777534246576,thousand barrels per day,oil,Energy Institute Statistical Review,GNQ
Gabon,2019,217.83100000000002,thousand barrels per day,oil,Energy Institute Statistical Review,GAB
Libya,2019,1195.6438356164383,thousand barrels per day,oil,Energy Institute Statistical Review,LBY
Nigeria,2019,2093.437684931507,thousand barrels per day,oil,Energy Institute Statistical Review,NGA
South Sudan,2019,171.51600000000002,thousand barrels per day,oil,Energy Institute Statistical Review,SSD
Sudan,2019,72.1680645333942,thousand barrels per day,oil,Energy Institute Statistical Review,SDN
Tunisia,2019,39.947013698630144,thousand barrels per day,oil,Energy Institute Statistical Review,TUN
Australia,2019,457.96666967185274,thousand barrels per day,oil,Energy Institute Statistical Review,AUS
Brunei,2019,121.293961392434,thousand barrels per day,oil,Energy Institute Statistical Review,BRN
China,2019,3848.3102465753423,thousand barrels per day,oil,Energy Institute Statistical Review,CHN
India,2019,851.0389934859771,thousand barrels per day,oil,Energy Institute Statistical Review,IND
Indonesia,2019,780.6671506849315,thousand barrels per day,oil,Energy Institute Statistical Review,IDN
Malaysia,2019,671.7496810935774,thousand barrels per day,oil,Energy Institute Statistical Review,MYS
Thailand,2019,474.6076443835617,thousand barrels per day,oil,Energy Institute Statistical Review,THA
Vietnam,2019,236.44493150684931,thousand barrels per day,oil,Energy Institute Statistical Review,VNM
Canada,2020,5128.318326769946,thousand barrels per day,oil,Energy Institute Statistical Review,CAN
Mexico,2020,1909.9064480874317,thousand barrels per day,oil,Energy Institute Statistical Review,MEX
United States,2020,16497.65290163934,thousand barrels per day,oil,Energy Institute Statistical Review,USA
Argentina,2020,721.0329707797288,thousand barrels per day,oil,Energy Institute Statistical Review,ARG
Brazil,2020,3030.2708090011615,thousand barrels per day,oil,Energy Institute Statistical Review,BRA
Colombia,2020,781.0826001092896,thousand barrels per day,oil,Energy Institute Statistical Review,COL
Ecuador,2020,479.3708239071038,thousand barrels per day,oil,Energy Institute Statistical Review,ECU
Guyana,2020,74.3032786885246,thousand barrels per day,oil,Energy Institute Statistical Review,GUY
Peru,2020,131.49785164845173,thousand barrels per day,oil,Energy Institute Statistical Review,PER
Trinidad and Tobago,2020,76.20380754975419,thousand barrels per day,oil,Energy Institute Statistical Review,TTO
Venezuela,2020,675.5654215178362,thousand barrels per day,oil,Energy Institute Statistical Review,VEN
Denmark,2020,72.03920882513661,thousand barrels per day,oil,Energy Institute Statistical Review,DNK
Italy,2020,112.50984633877324,thousand barrels per day,oil,Energy Institute Statistical Review,ITA
Norway,2020,2016.635443044282,thousand barrels per day,oil,Energy Institute Statistical Review,NOR
Romania,2020,72.3091256830601,thousand barrels per day,oil,Energy Institute Statistical Review,ROU
United Kingdom,2020,1048.7224759562841,thousand barrels per day,oil,Energy Institute Statistical Review,GBR
Azerbaijan,2020,703.1304234972678,thousand barrels per day,oil,Energy Institute Statistical Review,AZE
Kazakhstan,2020,1796.3972377049179,thousand barrels per day,oil,Energy Institute Statistical Review,KAZ
Russian Federation,2020,10665.789196181795,thousand barrels per day,oil,Energy Institute Statistical Review,RUS
Turkmenistan,2020,218.84395181321412,thousand barrels per day,oil,Energy Institute Statistical Review,TKM
Uzbekistan,2020,44.20073770491803,thousand barrels per day,oil,Energy Institute Statistical Review,UZB
Iran,2020,3221.0,thousand barrels per day,oil,Energy Institute Statistical Review,IRN
Iraq,2020,4113.674839374145,thousand barrels per day,oil,Energy Institute Statistical Review,IRQ
Kuwait,2020,2721.274584699454,thousand barrels per day,oil,Energy Institute Statistical Review,KWT
Oman,2020,950.679508196721,thousand barrels per day,oil,Energy Institute Statistical Review,OMN
Qatar,2020,1702.505623699282,thousand barrels per day,oil,Energy Institute Statistical Review,QAT
Saudi Arabia,2020,11038.951333997662,thousand barrels per day,oil,Energy Institute Statistical Review,SAU
Syria,2020,43.0183,thousand barrels per day,oil,Energy Institute Statistical Review,SYR
United Arab Emirates,2020,3701.8619967732084,thousand barrels per day,oil,Energy Institute Statistical Review,ARE
Yemen,2020,87.97537037583649,thousand barrels per day,oil,Energy Institute Statistical Review,YEM
Algeria,2020,1332.2476229508197,thousand barrels per day,oil,Energy Institute Statistical Review,DZA
Angola,2020,1325.076766275847,thousand barrels per day,oil,Energy Institute Statistical Review,AGO
Chad,2020,126.25528142076502,thousand barrels per day,oil,Energy Institute Statistical Review,TCD
Republic of the Congo,2020,306.6850000724792,thousand barrels per day,oil,Energy Institute Statistical Review,COG
Egypt,2020,631.925300546448,thousand barrels per day,oil,Energy Institute Statistical Review,EGY
Equatorial Guinea,2020,158.39478961748634,thousand barrels per day,oil,Energy Institute Statistical Review,GNQ
Gabon,2020,207.419,thousand barrels per day,oil,Energy Institute Statistical Review,GAB
Libya,2020,423.46994535519116,thousand barrels per day,oil,Energy Institute Statistical Review,LBY
Nigeria,2020,1894.2323070442067,thousand barrels per day,oil,Energy Institute Statistical Review,NGA
South Sudan,2020,164.52279663085938,thousand barrels per day,oil,Energy Institute Statistical Review,SSD
Sudan,2020,63.3683336051242,thousand barrels per day,oil,Energy Institute Statistical Review,SDN
Tunisia,2020,36.913387978142076,thousand barrels per day,oil,Energy Institute Statistical Review,TUN
Australia,2020,454.45225514892365,thousand barrels per day,oil,Energy Institute Statistical Review,AUS
Brunei,2020,110.02703895373129,thousand barrels per day,oil,Energy Institute Statistical Review,BRN
China,2020,3900.701557377049,thousand barrels per day,oil,Energy Institute Statistical Review,CHN
India,2020,795.433579366067,thousand barrels per day,oil,Energy Institute Statistical Review,IND
Indonesia,2020,742.0265256830602,thousand barrels per day,oil,Energy Institute Statistical Review,IDN
Malaysia,2020,614.721973208574,thousand barrels per day,oil,Energy Institute Statistical Review,MYS
Thailand,2020,420.51630505464493,thousand barrels per day,oil,Energy Institute Statistical Review,THA
Vietnam,2020,207.07312841530057,thousand barrels per day,oil,Energy Institute Statistical Review,VNM
Canada,2021,5413.763835563588,thousand barrels per day,oil,Energy Institute Statistical Review,CAN
Mexico,2021,1926.3174821917808,thousand barrels per day,oil,Energy Institute Statistical Review,MEX
United States,2021,16733.02923287671,thousand barrels per day,oil,Energy Institute Statistical Review,USA
Argentina,2021,796.5231739072217,thousand barrels per day,oil,Energy Institute Statistical Review,ARG
Brazil,2021,2991.347089785599,thousand barrels per day,oil,Energy Institute Statistical Review,BRA
Colombia,2021,736.3561643835618,thousand barrels per day,oil,Energy Institute Statistical Review,COL
Ecuador,2021,472.88116884109587,thousand barrels per day,oil,Energy Institute Statistical Review,ECU
Guyana,2021,116.91780821917808,thousand barrels per day,oil,Energy Institute Statistical Review,GUY
Peru,2021,127.76515068682096,thousand barrels per day,oil,Energy Institute Statistical Review,PER
Trinidad and Tobago,2021,76.59598264400316,thousand barrels per day,oil,Energy Institute Statistical Review,TTO
Venezuela,2021,664.8099842063347,thousand barrels per day,oil,Energy Institute Statistical Review,VEN
Denmark,2021,66.41992460273974,thousand barrels per day,oil,Energy Institute Statistical Review,DNK
Italy,2021,102.74167991124934,thousand barrels per day,oil,Energy Institute Statistical Review,ITA
Norway,2021,2036.5168699002297,thousand barrels per day,oil,Energy Institute Statistical Review,NOR
Romania,2021,69.74076712328767,thousand barrels per day,oil,Energy Institute Statistical Review,ROU
United Kingdom,2021,874.1168139726028,thousand barrels per day,oil,Energy Institute Statistical Review,GBR
Azerbaijan,2021,708.1899041095891,thousand barrels per day,oil,Energy Institute Statistical Review,AZE
Kazakhstan,2021,1805.3485972602737,thousand barrels per day,oil,Energy Institute Statistical Review,KAZ
Russian Federation,2021,10999.816988486959,thousand barrels per day,oil,Energy Institute Statistical Review,RUS
Turkmenistan,2021,206.24078141372928,thousand barrels per day,oil,Energy Institute Statistical Review,TKM
Uzbekistan,2021,45.76847945205479,thousand barrels per day,oil,Energy Institute Statistical Review,UZB
Iran,2021,3680.0,thousand barrels per day,oil,Energy Institute Statistical Review,IRN
Iraq,2021,4102.4027230040665,thousand barrels per day,oil,Energy Institute Statistical Review,IRQ
Kuwait,2021,2707.1783287671237,thousand barrels per day,oil,Energy Institute Statistical Review,KWT
Oman,2021,971.2276712328768,thousand barrels per day,oil,Energy Institute Statistical Review,OMN
Qatar,2021,1689.341063338611,thousand barrels per day,oil,Energy Institute Statistical Review,QAT
Saudi Arabia,2021,10953.762679951387,thousand barrels per day,oil,Energy Institute Statistical Review,SAU
Syria,2021,43.49760055541992,thousand barrels per day,oil,Energy Institute Statistical Review,SYR
United Arab Emirates,2021,3698.826721641185,thousand barrels per day,oil,Energy Institute Statistical Review,ARE
Yemen,2021,82.64931506849315,thousand barrels per day,oil,Energy Institute Statistical Review,YEM
Algeria,2021,1353.0682739726028,thousand barrels per day,oil,Energy Institute Statistical Review,DZA
Angola,2021,1177.2994841187947,thousand barrels per day,oil,Energy Institute Statistical Review,AGO
Chad,2021,116.4842684931507,thousand barrels per day,oil,Energy Institute Statistical Review,TCD
Republic of the Congo,2021,273.646,thousand barrels per day,oil,Energy Institute Statistical Review,COG
Egypt,2021,607.6781917808219,thousand barrels per day,oil,Energy Institute Statistical Review,EGY
Equatorial Guinea,2021,130.8341315068493,thousand barrels per day,oil,Energy Institute Statistical Review,GNQ
Gabon,2021,181.168,thousand barrels per day,oil,Energy Institute Statistical Review,GAB
Libya,2021,1252.780821917808,thousand barrels per day,oil,Energy Institute Statistical Review,LBY
Nigeria,2021,1678.2326421508901,thousand barrels per day,oil,Energy Institute Statistical Review,NGA
South Sudan,2021,152.57899475097653,thousand barrels per day,oil,Energy Institute Statistical Review,SSD
Sudan,2021,64.08541322191607,thousand barrels per day,oil,Energy Institute Statistical Review,SDN
Tunisia,2021,45.43501369863014,thousand barrels per day,oil,Energy Institute Statistical Review,TUN
Australia,2021,443.60217274471927,thousand barrels per day,oil,Energy Institute Statistical Review,AUS
Brunei,2021,106.55418838751807,thousand barrels per day,oil,Energy Institute Statistical Review,BRN
China,2021,3993.966383561644,thousand barrels per day,oil,Energy Institute Statistical Review,CHN
India,2021,770.1857775650107,thousand barrels per day,oil,Energy Institute Statistical Review,IND
Indonesia,2021,691.5523287671233,thousand barrels per day,oil,Energy Institute Statistical Review,IDN
Malaysia,2021,571.0872526585521,thousand barrels per day,oil,Energy Institute Statistical Review,MYS
Thailand,2021,398.1214706849315,thousand barrels per day,oil,Energy Institute Statistical Review,THA
Vietnam,2021,196.1108219178083,thousand barrels per day,oil,Energy Institute Statistical Review,VNM
Canada,2022,5574.555230527788,thousand barrels per day,oil,Energy Institute Statistical Review,CAN
Mexico,2022,1943.042608219178,thousand barrels per day,oil,Energy Institute Statistical Review,MEX
United States,2022,17925.396684931504,thousand barrels per day,oil,Energy Institute Statistical Review,USA
Argentina,2022,954.9859923539797,thousand barrels per day,oil,Energy Institute Statistical Review,ARG
Brazil,2022,3112.4906520319514,thousand barrels per day,oil,Energy Institute Statistical Review,BRA
Colombia,2022,754.3210945205483,thousand barrels per day,oil,Energy Institute Statistical Review,COL
Ecuador,2022,480.96738082191786,thousand barrels per day,oil,Energy Institute Statistical Review,ECU
Guyana,2022,277.83561643835617,thousand barrels per day,oil,Energy Institute Statistical Review,GUY
Peru,2022,128.46366460273973,thousand barrels per day,oil,Energy Institute Statistical Review,PER
Trinidad and Tobago,2022,73.73796777691872,thousand barrels per day,oil,Energy Institute Statistical Review,TTO
Venezuela,2022,726.0146430010433,thousand barrels per day,oil,Energy Institute Statistical Review,VEN
Denmark,2022,65.35507232876712,thousand barrels per day,oil,Energy Institute Statistical Review,DNK
Italy,2022,94.36827456222738,thousand barrels per day,oil,Energy Institute Statistical Review,ITA
Norway,2022,1907.4586213126036,thousand barrels per day,oil,Energy Institute Statistical Review,NOR
Romania,2022,65.67641095890411,thousand barrels per day,oil,Energy Institute Statistical Review,ROU
United Kingdom,2022,808.8483328767121,thousand barrels per day,oil,Energy Institute Statistical Review,GBR
Azerbaijan,2022,668.5600547945206,thousand barrels per day,oil,Energy Institute Statistical Review,AZE
Kazakhstan,2022,1770.7548684931508,thousand barrels per day,oil,Energy Institute Statistical Review,KAZ
Russian Federation,2022,11202.372445476436,thousand barrels per day,oil,Energy Institute Statistical Review,RUS
Turkmenistan,2022,203.04528538603063,thousand barrels per day,oil,Energy Institute Statistical Review,TKM
Uzbekistan,2022,45.20261643835616,thousand barrels per day,oil,Energy Institute Statistical Review,UZB
Iran,2022,3893.9999999999995,thousand barrels per day,oil,Energy Institute Statistical Review,IRN
Iraq,2022,4519.665633026541,thousand barrels per day,oil,Energy Institute Statistical Review,IRQ
Kuwait,2022,3023.28704109589,thousand barrels per day,oil,Energy Institute Statistical Review,KWT
Oman,2022,1064.2049315068493,thousand barrels per day,oil,Energy Institute Statistical Review,OMN
Qatar,2022,1729.292440590295,thousand barrels per day,oil,Energy Institute Statistical Review,QAT
Saudi Arabia,2022,12140.258974672442,thousand barrels per day,oil,Energy Institute Statistical Review,SAU
Syria,2022,42.79999923706054,thousand barrels per day,oil,Energy Institute Statistical Review,SYR
United Arab Emirates,2022,4120.079798003827,thousand barrels per day,oil,Energy Institute Statistical Review,ARE
Yemen,2022,73.68771381116893,thousand barrels per day,oil,Energy Institute Statistical Review,YEM
Algeria,2022,1442.699397260274,thousand barrels per day,oil,Energy Institute Statistical Review,DZA
Angola,2022,1190.671620827178,thousand barrels per day,oil,Energy Institute Statistical Review,AGO
Chad,2022,123.74130136986301,thousand barrels per day,oil,Energy Institute Statistical Review,TCD
Republic of the Congo,2022,268.60400000000004,thousand barrels per day,oil,Energy Institute Statistical Review,COG
Egypt,2022,615.5498838622731,thousand barrels per day,oil,Energy Institute Statistical Review,EGY
